"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrpl15",4006.32249009238,-0.0730903777736093,0.0825975680584708,-0.884897455114763,0.37621194072004,0.809289669450568
"Lypla1",3876.08865303007,0.0671263245168919,0.148745502860725,0.451283052098352,0.651785558105221,0.916478880738714
"Tcea1",2792.23513032931,-0.025500534077081,0.115924081826124,-0.219976157459065,0.82588972350239,0.962343182785636
"Atp6v1h",9079.5168225663,0.0232246625709733,0.0624074040184401,0.372145948645947,0.709784187114135,0.936816148478892
"Rb1cc1",2702.16667900576,0.189359268175549,0.133043552310854,1.42328782482532,0.154652734973058,0.622671280890194
"St18",938.959241949145,-0.039495756072505,0.115126852814933,-0.343062935421283,0.731551114147854,0.940473981181716
"Pcmtd1",2785.92498676245,0.180357840858396,0.150719592568561,1.19664496025195,0.23144496835898,0.708858275753279
"Rrs1",2838.68002762911,0.107055953635504,0.0844385313276205,1.26785665207899,0.204849146605741,0.685194990804487
"Adhfe1",1182.79551300934,0.187628964827153,0.0953396747737452,1.96800508573607,0.0490674525495339,0.417745739731274
"2610203C22Rik",855.496357590972,-0.0951618394323864,0.116037665820494,-0.820094395724902,0.412162296826948,0.826857815602206
"Mybl1",392.16924688137,0.00181731682835211,0.209651962689047,0.00866825573699746,0.993083819190558,1
"Vcpip1",5707.85912583161,0.178997707052052,0.15331337210839,1.16752834139936,0.242997069783866,0.722609106635135
"Sgk3",4621.93795751518,-0.0445851666032565,0.138866689669208,-0.32106451669196,0.748161499491475,0.943770987748774
"Gm6195",144.610785269382,-0.551321341692264,0.176218418690086,-3.12862495186651,0.00175626320277144,0.0844330504030794
"Snhg6",1568.86044839559,-0.0542687045556209,0.129911018195383,-0.417737504558713,0.676139048087457,0.926212637672946
"Cops5",6894.11460003388,-0.160224582607469,0.0730808792147801,-2.1924282292305,0.0283486001502965,0.330161409284181
"Cspp1",871.319090483118,0.193559611730919,0.0847894765197725,2.28282588448086,0.0224406266067315,0.303803858455462
"Arfgef1",11131.6697463483,0.172770162166619,0.121773542237755,1.4187824300068,0.155962456605222,0.624929271354088
"Ncoa2",3636.96309199803,0.168591886798388,0.114320049597598,1.47473594869688,0.140283547286167,0.602616301361871
"Tram1",12197.4567706313,0.0576967855680994,0.119495127757261,0.482837975497234,0.629210784384094,0.910193939844019
"Lactb2",2101.87460992713,-0.0922312921080632,0.102855246954178,-0.896709646219136,0.369873871981671,0.806712787280868
"Eya1",4635.68243854189,0.015590863617687,0.114716605496732,0.135907644322087,0.89189429225663,0.977955810909559
"Gm51616",46.6444007542492,0.0127724780495477,0.291881852133763,0.0437590688019014,0.965096454174461,0.995987825586607
"Terf1",994.776386911791,-0.142289900604047,0.101409916110376,-1.40311624406806,0.160582177962665,0.633698073621398
"Rpl7",33563.8695300309,-0.0721000898316302,0.112179392048216,-0.642721345830087,0.52040492768428,0.873954491428823
"Rdh10",270.633887284602,0.227918890719681,0.206331132216537,1.10462676316092,0.269321349414263,0.742107119032087
"Stau2",1580.48272447672,-0.0405490540123543,0.0902501987731757,-0.449296007804542,0.653218137283578,0.917517951360526
"Ube2w",1820.35373804118,0.115044975515753,0.129485405143956,0.888478322231383,0.374283511473595,0.808513033045574
"Eloc",5086.81821244427,-0.124121059656051,0.0889540547035122,-1.39533897661834,0.162913643737061,0.638117941763497
"Tmem70",3442.39100444638,-0.132038538921431,0.104336154962876,-1.26551087653567,0.205688251947464,0.685815059941295
"Ly96",838.512233478919,0.0886234480315093,0.121406826298129,0.729970881652762,0.465407983521063,0.849887521374351
"Mcm3",9651.04041128532,-0.187795322757937,0.109605830349042,-1.71336982859305,0.0866445233172511,0.512309707635436
"Tram2",395.084877888571,0.00137954278142205,0.146064588422773,0.00944474493317345,0.992464295872095,1
"Tmem14a",112.938864377611,0.319766087978023,0.202231798090618,1.58118600040701,0.113835515378913,0.562909088939908
"Gsta3",3416.51069109593,0.639296517367535,0.379150862178431,1.68612703052928,0.0917713346656552,0.524307033225697
"Gm7094",59.504270019449,-0.228697988049915,0.302456946724366,-0.756134023459316,0.449568844680784,0.843495766472619
"Ogfrl1",2511.23759130736,0.0533659103280793,0.134845182658845,0.395756891539047,0.692284381316988,0.932306055986584
"Smap1",2263.24114941727,0.106721735223178,0.0691253277796569,1.54388758290395,0.122615568725476,0.57762723501255
"Sdhaf4",652.158328697375,-0.128760071200593,0.127637741202396,-1.00879308884366,0.313073876257756,0.771715871063949
