"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrpl15",4006.32249009238,0.569299229185391,0.0831925465378492,6.84315185527328,7.74694528206273e-12,4.247085837477e-11
"Lypla1",3876.08865303007,0.0621434332420973,0.148919559917423,0.417295305442457,0.676462421889615,0.766879915464256
"LOC118567656",3.96658912126603,-1.63555607832636,1.24693246632063,-1.31166372077266,0.189633622777214,0.284107854127958
"Tcea1",2792.23513032931,0.161221956078605,0.116237742417036,1.38700178381111,0.165441218898096,0.254381485606285
"Rgs20",12.8531137236463,-1.11451975149885,0.726493382604038,-1.53410860743697,0.125002936124837,0.201082575348056
"Atp6v1h",9079.5168225663,-0.726409205011977,0.0622156167063913,-11.6756731423246,1.69716922070322e-31,2.38742115896147e-30
"Gm46206",1.39269324268783,-4.2438165353887,2.28073333656741,-1.86072456053797,0.062783083620778,0.110985113909611
"Rb1cc1",2702.16667900576,0.19460396197731,0.133491878710932,1.45779626338703,0.144896708545455,0.227644919263914
"St18",938.959241949145,-1.99931390095354,0.109616439583569,-18.2391793470843,2.52216628408467e-74,1.03176959311939e-72
"Pcmtd1",2785.92498676245,-0.935348519487343,0.150421756499491,-6.21817309712449,5.02976527923641e-10,2.40797868065254e-09
"Gm26901",15.0553107061065,0.188812580796149,0.619005400171671,0.305025740880103,0.760346547555327,0.833284644410557
"Rrs1",2838.68002762911,0.139373960691464,0.0849670403104979,1.64032971116971,0.100936631211967,0.167325898279333
"Adhfe1",1182.79551300934,-1.67892122092339,0.0923313301040338,-18.1836568262548,6.95383059407909e-74,2.81314055851381e-72
"2610203C22Rik",855.496357590972,0.135671160543499,0.116840909132418,1.16116145920895,0.245576244892362,0.350124137537013
"Vxn",23.2049698769995,-0.0143407556651221,0.459163324282872,-0.03123236309764,0.975084230477695,0.983710908767793
"Mybl1",392.16924688137,-0.268944247266256,0.209659895140648,-1.28276438889678,0.199574633811895,0.295819253708508
"Vcpip1",5707.85912583161,-0.715752491843735,0.153234946993963,-4.67094814782646,2.99812620588677e-06,1.02685963255874e-05
"1700034P13Rik",22.7699485795398,-0.410231267448729,0.479751333078022,-0.855091459187282,0.392500517465886,0.51129315587356
"Gm39590",2.70513814509626,-0.401455516988261,1.69545762176566,-0.236782985215628,0.812825152074871,0.872763353319563
"Sgk3",4621.93795751518,-0.95360965369394,0.138568086403493,-6.88188513275088,5.90656343022216e-12,3.27056903746292e-11
"Gm6195",144.610785269382,1.19222508668472,0.186583811658558,6.38975630354495,1.66150330303484e-10,8.26673786852211e-10
