"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrpl15",4006.32249009238,0.496208851411782,0.0832776035964577,5.9584909985677,2.5457766762309e-09,1.25429181545417e-08
"Lypla1",3876.08865303007,0.129269757758989,0.148924377716938,0.868022816282596,0.38538184223334,0.514979988047343
"LOC118567656",3.96658912126603,0.423165214742076,1.11429045331369,0.379762039137698,0.704122063330963,0.794886923575666
"Tcea1",2792.23513032931,0.135721422001524,0.116305706917252,1.16693690790329,0.243235849609824,0.360235860345647
"Rgs20",12.8531137236463,-1.72823854993141,0.754221852691287,-2.29141935329047,0.0219391713012015,0.045400303618881
"Atp6v1h",9079.5168225663,-0.703184542441004,0.0622440065914677,-11.2972249208873,1.35430216957808e-29,2.03069241045162e-28
"Gm46206",1.39269324268783,-0.332879155160696,2.01970904079614,-0.164815400850748,0.869089281694918,0.917933684820994
"Rb1cc1",2702.16667900576,0.38396323015286,0.133430237948294,2.87763280690282,0.00400671217216186,0.00960202713090046
"St18",938.959241949145,-2.03880965702605,0.110241876718551,-18.4939672446901,2.30923483299925e-76,1.08400588906847e-74
"Pcmtd1",2785.92498676245,-0.754990678628947,0.150346441489925,-5.02167308482351,5.12233144939145e-07,2.05057892584059e-06
"Gm26901",15.0553107061065,-0.683733311754594,0.64094729301822,-1.0667543481382,0.286082778273063,0.410261325335864
"Rrs1",2838.68002762911,0.246429914326968,0.0849435094622533,2.9011035202928,0.00371851012172512,0.00896077964712891
"Adhfe1",1182.79551300934,-1.49129225609624,0.0919100757161534,-16.2255579105583,3.32680952110188e-59,1.12192747802791e-57
"2610203C22Rik",855.496357590972,0.0405093211111128,0.117220017540396,0.345583646557234,0.729655637742549,0.814784309362504
"Vxn",23.2049698769995,0.0236363293094283,0.460089895307589,0.0513732849829846,0.959028072150278,0.97589513371449
"Mybl1",392.16924688137,-0.267126930437904,0.209889003586399,-1.27270569621788,0.203122495563641,0.312083682945354
"Vcpip1",5707.85912583161,-0.536754784791683,0.153201984211658,-3.5035759331297,0.000459055756277817,0.00128084508580323
"1700034P13Rik",22.7699485795398,-0.489002896373281,0.483634663178233,-1.01109976931713,0.311968680778603,0.438459776136886
"Gm39590",2.70513814509626,0.0100585029362805,1.6629203647414,0.00604869791094576,0.995173866752666,0.999966480104215
"Sgk3",4621.93795751518,-0.998194820297196,0.138630357960405,-7.20040570466027,6.00336626764617e-13,3.93961685909496e-12
"Gm6195",144.610785269382,0.640903744992452,0.190586158170177,3.36280321270855,0.000771553426414729,0.00208942349118805
"Mcmdc2",7.2093955887816,-0.598589656270249,1.0734496697242,-0.557631785777196,0.577095846766069,0.693993415623742
"Snhg6",1568.86044839559,0.360292761465092,0.130815747361872,2.75420022994957,0.00588357606893921,0.0136907275745412
"Snord87",10.5683802450765,-0.543910550101034,0.722784561414011,-0.752520985004108,0.451737814933029,0.580854617783467
"Tcf24",7.30289279602174,0.468204478588745,0.840258549682023,0.557214774864149,0.577380696182567,0.69411257620352
"Ppp1r42",1.18453911739873,-1.29392894537578,2.39131784626877,-0.541094504603277,0.588442445816907,0.703292618679458
"Cops5",6894.11460003388,-0.334632361161019,0.0731612820996499,-4.57389963047984,4.787292408486e-06,1.72599351732428e-05
"Cspp1",871.319090483118,0.325757852642163,0.0864440626373806,3.76842368004691,0.00016428169688798,0.000491477172611389
"Arfgef1",11131.6697463483,-0.0553950231005448,0.121795940275567,-0.454818304905827,0.64923996011984,0.75255926137976
"Cpa6",3.36134889765825,-1.82210243703418,1.43658470732237,-1.26835711653256,0.204670448523017,0.313997207238916
"Slco5a1",2.13595945309676,0.113839749830618,1.71088273003991,0.0665386047984494,0.946949023610253,0.967906122964731
"Ncoa2",3636.96309199803,-0.171820654267827,0.114325297211568,-1.50291019099525,0.132862204693379,0.219844528410805
"Tram1",12197.4567706313,-0.0221845682943543,0.119540503200128,-0.185582021996462,0.852772553013073,0.906328551563982
"Lactb2",2101.87460992713,0.860083377100367,0.104404742139321,8.23797233225902,1.75153675470926e-16,1.42092753748298e-15
"Xkr9",2.70480935549964,-0.286870974567977,1.29323738341573,-0.221823911253081,0.824450964647729,0.88554773901998
"Gm5523",3.37393524215564,-0.965010336628927,1.38127563603746,-0.698637050746299,0.484778882879222,0.61118320189166
"Eya1",4635.68243854189,0.874477524240391,0.115296881383862,7.58457222558315,3.33585807088465e-14,2.36792691255083e-13
"Gm51616",46.6444007542492,0.292308574288247,0.303426473968481,0.963358834399571,0.335367477272356,0.463410092325923
"Terf1",994.776386911791,0.806732167206384,0.10462095982226,7.71099948401289,1.24836168225299e-14,9.09284261580217e-14
"Rpl7",33563.8695300309,0.61812835458197,0.112247248576498,5.50684638083317,3.65318778823954e-08,1.62312740660355e-07
"Rdh10",270.633887284602,0.392660326202434,0.20856853522777,1.88264411874794,0.0597486131600909,0.110921359937659
"Stau2",1580.48272447672,0.0824527481981362,0.0910285757474598,0.90578972065744,0.365047162846113,0.494098761328454
"Ube2w",1820.35373804118,0.00326128319952586,0.129728638611205,0.0251392694353318,0.979943877590892,0.98915616538066
"Eloc",5086.81821244427,-0.535551635575368,0.0889218033623096,-6.0227257581954,1.71503901859393e-09,8.58346476945896e-09
"D030040B21Rik",1.61133450140897,-2.60019875470565,2.30377185789811,-1.12867024822414,0.2590369644719,0.378832689411234
"Tmem70",3442.39100444638,0.308740426269019,0.104861589094758,2.94426614105595,0.00323721491910102,0.00788641104884135
"Ly96",838.512233478919,-1.60170223521393,0.117672003585767,-13.6115829288698,3.41760531912823e-42,7.53850297252334e-41
"Gm28343",0.814509769451109,-2.00685586650346,3.40572376457735,-0.589259730156803,0.555687054303632,0.675113879279149
"Pkhd1",19.7135551537713,-0.288297253106656,0.473266417708141,-0.609164822010351,0.54241519487516,0.663674233381177
"Mcm3",9651.04041128532,0.367431301270366,0.109807013366205,3.34615513168533,0.00081940538354507,0.00221099809081059
"Tram2",395.084877888571,-0.428567016911511,0.145719043725455,-2.94105016032745,0.00327101560482583,0.00795941450181832
"Tmem14a",112.938864377611,0.268781694739559,0.205472590079177,1.3081145988182,0.190834442533365,0.29666832167173
"Gsta3",3416.51069109593,0.397079163926378,0.379175419717464,1.0472175760292,0.294999240782796,0.419857607644166
"Gm7094",59.504270019449,0.01363280753232,0.310018383546684,0.0439741907442953,0.96492497676304,0.979340142376352
"Gm53541",16.4444596205133,2.4995915302914,0.72882940212016,3.42959754782134,0.000604477105913764,0.00165520236989401
"Ogfrl1",2511.23759130736,1.14831172762819,0.136010683617365,8.44280535239937,3.09810767883153e-17,2.6238416030648e-16
"B3gat2",9.46497197820389,-0.434866700509545,0.715593594384752,-0.607700661271894,0.54338602438717,0.664533684206683
"Smap1",2263.24114941727,-0.186882163924606,0.069210883622946,-2.70018462620303,0.00693010060977519,0.0158962639278612
"Sdhaf4",652.158328697375,-0.10220476701633,0.128667670540778,-0.794331370007508,0.427002546248429,0.557348100451827
"Fam135a",223.420304899012,-0.34901319916989,0.206933769382206,-1.68659373582116,0.091681497300218,0.160547887717684
"Lmbrd1",3897.60381676468,-0.512484782210307,0.0929055712660003,-5.51618998975852,3.46427745612055e-08,1.540128733601e-07
"Gm46086",45.0463241952048,0.266230060231847,0.318215230512214,0.83663519122988,0.402797658283404,0.533116226247438
"Phf3",6757.08927443929,0.588573950335027,0.0977048096284435,6.02400181294333,1.70156458177728e-09,8.52973734406893e-09
"Ptp4a1",906.332449558525,0.227647638439231,0.196819168222637,1.15663347475242,0.247422139752717,0.365335322611239
"Gm53209",6.80399394173729,-0.650942366778562,0.916037283743728,-0.710606847920254,0.477327898384169,0.604598735134566
"Lgsn",0.950693864463339,-4.16565021698896,3.20567697290806,-1.2994603798804,0.193785981928723,0.300406861962689
"Prim2",2087.95897415773,0.217384502967481,0.0986436679039083,2.20373499472101,0.0275429865591371,0.0557091715799889
"1700001G17Rik",2.37531811566084,2.54709855989168,1.50226670828308,1.69550356527751,0.0899799344884192,0.157953125626904
"Gm32229",1.75722732867627,1.49571066900405,2.09793086637245,0.712945642289108,0.475879394249069,0.603178746455587
"Rab23",523.26998963882,0.0661265980952078,0.120520599777397,0.548674651614282,0.583228744878824,0.698750940876854
"Bag2",1670.75101852827,0.800596670946161,0.101891819197322,7.85732041348422,3.92438067753635e-15,2.93864545885417e-14
"Zfp451",1813.26396953462,0.489627971474938,0.100068601722233,4.89292308524536,9.93492404830896e-07,3.85571636881089e-06
"Gm15455",414.873666270816,0.352304931937517,0.116618046955259,3.02101553863856,0.0025192843113815,0.00626067954104025
"Bend6",623.671234711101,0.395206700510945,0.100815905926151,3.92008281709474,8.85185444922296e-05,0.000274488293236237
"Gm38471",4.68106507129993,-0.614662615186292,0.882860219397478,-0.696217364517544,0.486292714662422,0.612513098364325
"Dst",17996.8672080706,-1.2859549766333,0.17634458388739,-7.29228507213175,3.0474148525693e-13,2.03048686485564e-12
"Gm53546",63.7830933477046,-0.386446842971751,0.334964269194287,-1.15369571775909,0.248624940156847,0.366647703603313
"Gm3052",3.12509666275639,-2.04950000041209,1.53601578375313,-1.33429618503288,0.182106807390161,0.285427976717314
"Gm37233",44.6777239688711,-2.08126840417351,0.599948351653691,-3.46907929397043,0.00052224529144507,0.00144378644274463
"Ccdc115",2229.51847592558,0.280577331562408,0.0705257535373824,3.97836701473437,6.93902041796734e-05,0.000217812026997453
"Imp4",5991.01795460373,0.422515929984037,0.102930608394076,4.10486187321862,4.04556530732411e-05,0.000130744329072369
"Gm32504",4.47180818310133,0.895148199773974,1.22475130920497,0.730881602694547,0.464851474142699,0.593144385426038
"Ptpn18",2001.76901960246,-0.0116988459560101,0.126149252070951,-0.0927381317285196,0.926111602792383,0.955097321426921
"Gm28417",72.5289530997847,-0.249059673041604,0.342478273935126,-0.727227657917893,0.467086505827193,0.595102099588752
"4930568A12Rik",15.3180747436406,-0.466234583995759,0.662142928063456,-0.704129824899493,0.4813519279766,0.608367785235626
"Gm32566",2.57115204708945,-1.17855430927856,1.33545125815281,-0.882513908376355,0.37749896183413,0.507388435156199
"Prss39",1.72784686860453,4.14498566241219,1.90763901754483,2.17283543914239,0.0297927049767292,0.0597677555116752
"Amer3",1.92027945610978,0.799068204037451,1.78573707983441,0.447472482405722,0.654533951935277,0.756563996156473
"Arhgef4",4.57914307664565,-0.968328898478974,0.975396456917401,-0.992754168432431,0.320829769945038,0.447886317857218
"Gm32790",11.6852997649294,0.514245864516936,0.661411425982001,0.777497703117893,0.436865189059181,0.566251722436012
"Fam168b",13194.8742388686,0.683671142132876,0.0818598338450873,8.35172892516084,6.7270909924024e-17,5.57349184084497e-16
"Plekhb2",11630.0019986158,-0.412828096702793,0.0747937783152193,-5.51955130496181,3.3986635707775e-08,1.51255911131101e-07
"Gm39624",2.05161581518074,-4.82601770488736,1.98356475189248,-2.43300235108683,0.0149742036603171,0.0321603686614214
"Hs6st1",3494.04566125628,0.296360315079432,0.0774671918312544,3.82562357139509,0.000130441482155038,0.000395430506425859
"Gm53548",40.6392150290566,0.995237953536208,0.370381615011617,2.68706089395121,0.00720838101147856,0.0164718911983187
"Gm33280",10.2433359113726,-0.31602635683383,0.662059640698763,-0.4773381994714,0.6331213137811,0.739981576814032
"Uggt1",14393.8433355944,-0.676899786261304,0.0763711546553038,-8.86329124283176,7.76862895911216e-19,7.18165734008374e-18
"Neurl3",2735.10247122918,-0.693220250644173,0.0962712572581343,-7.20069801088632,5.99050927031911e-13,3.93256095212129e-12
"Arid5a",755.428597094383,-1.91813998445432,0.183367144500781,-10.4606525322542,1.3095069812436e-25,1.65755548310123e-24
"Kansl3",3016.63933975655,-0.427898885478521,0.0956821043441682,-4.47208899105491,7.74591782708579e-06,2.72485375190066e-05
"Fer1l5",1.62652436495408,0.431945560593301,1.72335769937345,0.250641849193781,0.802091023251992,0.869176183946231
"Lman2l",3121.19233395875,-0.847343323655714,0.106470952078288,-7.95844600912992,1.74213384922614e-15,1.3377840815903e-14
"Gm33454",12.2969913167373,-0.573141114548743,0.843218047017463,-0.679706887887414,0.496690073833722,0.622051988901288
"Cnnm4",964.763906339541,-0.282386062285329,0.111720031733379,-2.52762246755575,0.011483776484869,0.0252324351483956
"Cnnm3",1493.71252338046,0.207221928327533,0.102840746254348,2.01497884714905,0.0439068654928129,0.0844724506232338
"Ankrd23",120.377677029489,0.140064651159168,0.257944168345437,0.543003751771565,0.587127219278897,0.702186999810068
"Ankrd39",313.231052534008,0.324444773959801,0.15409978041641,2.10542009263793,0.0352547563050631,0.0695821479027567
"Sema4c",3936.44130706784,-1.19354228705004,0.100103302825639,-11.9231059651345,8.97009172581855e-33,1.52076428052149e-31
"Fam178b",15.2465674960857,-0.875237759292039,0.614791396254864,-1.42363371482383,0.154552530866445,0.249633002003787
"Cox5b",1860.48405686424,-0.251943727734702,0.0973350340267797,-2.58841772907158,0.00964179759554331,0.0215269723324015
"Actr1b",3430.24791123676,0.0907009630126776,0.0825209844890621,1.09912604138526,0.271713092512556,0.393215779040441
