"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrpl15",4405.82064342382,0.157668077144674,0.0421678064653954,3.73906281499519,0.000184707573269169,0.000958096057473627
"Lypla1",4118.60477450394,0.147615593638381,0.0782398902505103,1.88670501921388,0.0592000122140053,0.135137385920673
"Tcea1",2424.12710671687,0.0843516387377091,0.0535730113366149,1.5745174040657,0.115367881161909,0.230073074755787
"Rgs20",13.5576314435985,-1.04692681071371,0.646750320096871,-1.61874958261621,0.105501153922303,0.214194559909273
"Atp6v1h",7616.2362592417,-0.0767944420594953,0.0371620521131141,-2.06647474218452,0.0387836749278688,0.0966807144579183
"Rb1cc1",3067.17861473025,-0.0446794351538854,0.0544488268693875,-0.820576635398646,0.4118874607863,0.576612248072903
"St18",251.493683970383,-0.281173836301012,0.159645656305503,-1.76123699703391,0.0781982985577101,0.168944534799582
"Pcmtd1",3117.34308905986,-0.459847006669943,0.0779590714492839,-5.89856957145898,3.66666359952682e-09,4.45246050448105e-08
"Gm26901",12.719536203515,1.03167006599104,0.6482080514186,1.59157243377838,0.111480808092757,0.223840802369211
"Rrs1",2395.33189839067,0.218885315236677,0.0745397919877717,2.93648948299433,0.00331950075953134,0.012186660322663
"Adhfe1",855.912097644814,0.0298247967238719,0.0832174468714385,0.358395959562997,0.720047014916375,0.824174898835796
"2610203C22Rik",782.013607832632,0.0944765707357071,0.0890245740973218,1.06124147959894,0.288580173121682,0.450056166223282
"Vxn",14.2680211853143,-0.490212288957105,0.531476901800509,-0.922358596011209,0.356341558993979,0.522707283963129
"Mybl1",252.389932670119,-0.542888647925775,0.138634051274249,-3.91598343217873,9.00364313372641e-05,0.000497071386016641
"Vcpip1",4916.9099134371,-0.13040737938402,0.0621741140941651,-2.09745456423413,0.0359533552461417,0.0910969405772203
"1700034P13Rik",18.477640940253,0.201076160421357,0.467904429433811,0.429737672423126,0.667386476166623,0.788171303434197
"Sgk3",3606.86308047968,-0.22541893717274,0.0457471214909156,-4.92749991313669,8.32884606003588e-07,6.74967917310919e-06
"Gm6195",130.037567373714,0.181845073764128,0.189019132059563,0.962045861615881,0.336026567131756,0.500794325805337
"Snhg6",1302.48672627151,0.409126024338189,0.076859871475124,5.32301208011523,1.02062964471026e-07,9.92434019897766e-07
"Snord87",5.71276982299668,-0.978365333846815,0.901684728961033,-1.0850414811551,0.277903283541429,0.439148707911334
"Tcf24",4.19447664081782,2.04112907471206,1.20733435002316,1.69060797008957,0.0909117014419331,0.190372467611648
"Cops5",5998.51109252113,-0.0445816330639203,0.0530545737400197,-0.840297639226753,0.400741524753201,0.566040456045298
"Cspp1",875.970957339378,-0.148753289136849,0.0720235344250671,-2.06534281223884,0.0388905754449792,0.0968839580067682
"Arfgef1",10227.0374122802,-0.0706372410675937,0.049644527978652,-1.42286056376584,0.154776580344241,0.286312308227007
"Ncoa2",3987.11391373947,0.029963997962492,0.0499901356132275,0.599398213165948,0.548907368248106,0.69752330053612
"Tram1",11286.5657371459,0.17191516123922,0.0504188774020945,3.40973798103799,0.000650253186331654,0.00292757667975312
"Lactb2",2362.11287111047,0.104040648755178,0.0563242377851699,1.84717366530563,0.0647219747971845,0.145310536008494
"Eya1",9764.82291877303,0.0127446501257974,0.0389657440820287,0.327073187643178,0.743612530668071,0.840380633164566
"Gm51616",22.0881034473055,-1.30842299646429,0.55481573015452,-2.35830191061795,0.0183587550564115,0.0524496619116779
"Terf1",916.788839024111,-0.0953096189552432,0.0730217477245091,-1.30522237450164,0.191817137508148,0.336610981341122
"Rpl7",40676.6230819207,0.01119444376808,0.0267735700389223,0.418115468045762,0.675862696212131,0.794985643130554
"Rdh10",274.38679127698,-0.634688712519664,0.131483781415836,-4.82712548791377,1.38517845562584e-06,1.08568425285481e-05
"Stau2",3046.11416562463,0.21097695671487,0.0444054295566212,4.75115225370929,2.02260761173759e-06,1.53565377121786e-05
"Ube2w",1726.48854434502,0.0939959078871054,0.0643819192498085,1.4599736848849,0.144297306334815,0.271664487499462
"Eloc",3846.3156910522,-0.132485687468799,0.0575135653462293,-2.30355545985091,0.0212476105419229,0.0590572231874844
"Tmem70",3657.05947554085,0.101367793091284,0.0442555749680653,2.29050900738338,0.0219918270278665,0.0607389531147513
"Ly96",675.598384746721,-0.609639826021476,0.0818748893823223,-7.44599266784602,9.62181501251338e-14,1.88439546321993e-12
"Pkhd1",15.819095874606,-1.21181727287873,0.55023327334821,-2.2023700339035,0.0276391808258369,0.0734033599261968
"Mcm3",8667.05742396692,-0.0469720806731714,0.0514573901811685,-0.912834492923067,0.361329594237814,0.527794117572848
"Tram2",293.426685552675,-0.0170013376981141,0.121881053024533,-0.139491227522393,0.889061987593367,0.934858708537905
"Tmem14a",129.927327900784,-0.0879473060976197,0.21052910060662,-0.417744178093232,0.676134168285802,0.795182504791278
"Gsta3",281.867544843855,0.934214313273915,0.134853807510091,6.92760798173245,4.28015822828546e-12,7.22471791108162e-11
