"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrpl15",4405.82064342382,0.116836826066498,0.0419062115292967,2.78805508307086,0.0053025527023881,0.0203044075750666
"Lypla1",4118.60477450394,-0.0571381987923917,0.077960435562258,-0.732912770180228,0.463611633861772,0.643303588115133
"LOC118567656",2.58241228360135,2.07356660606243,1.53074423568404,1.35461336892496,0.175540771810066,0.331542698622741
"Tcea1",2424.12710671687,0.0371252476144407,0.0531938531792627,0.697923639585369,0.485224949731493,0.66188231288959
"Rgs20",13.5576314435985,-0.881782205222127,0.647016601416938,-1.36284324589363,0.172931918463382,0.328097884556937
"Atp6v1h",7616.2362592417,-0.105128120784491,0.0370120999445694,-2.84037168768955,0.00450609967130898,0.0176291844040545
"Rb1cc1",3067.17861473025,-0.0155895825094239,0.0542718833385319,-0.287249705564495,0.773921129643535,0.872659614218181
"St18",251.493683970383,-0.292067164855701,0.158720140248117,-1.84013928162571,0.0657477914980263,0.157761389732189
"Pcmtd1",3117.34308905986,-0.412480061822991,0.0778672281537791,-5.29722287029903,1.17577155167193e-07,1.21057859952513e-06
"Gm26901",12.719536203515,0.633410383842317,0.629673495782236,1.00593464404189,0.314447009784684,0.497645228359976
"Rrs1",2395.33189839067,0.0424467372004197,0.0740738614675007,0.573032596917374,0.566622623242919,0.727559532898551
"Adhfe1",855.912097644814,-0.275039741938926,0.0816037268777244,-3.37043113669365,0.000750506614368213,0.00371515770401824
"2610203C22Rik",782.013607832632,-0.0193620157718585,0.088097587481585,-0.219779182669511,0.826043133076494,0.904668902938001
"Vxn",14.2680211853143,-0.249055936480469,0.533995461918288,-0.466400848400055,0.640928604340397,0.78102814423003
"Mybl1",252.389932670119,-0.540694096935071,0.137758369950189,-3.92494551968477,8.67493687224212e-05,0.000537899531974258
"Vcpip1",4916.9099134371,-0.11369527112129,0.0620715093072253,-1.83168207749793,0.0669988003883272,0.159976524711333
"1700034P13Rik",18.477640940253,0.252472263612706,0.465168033719232,0.542754973066559,0.587298518765945,0.744901390019534
"Sgk3",3606.86308047968,-0.111784319982094,0.0456944378992367,-2.44634413117404,0.0144313181976428,0.0466922879117224
"Gm6195",130.037567373714,0.502879912409871,0.190805020287999,2.63556960739727,0.00839961959496767,0.0298457985404519
"Snhg6",1302.48672627151,0.133678746404445,0.0756515015105142,1.76703361777778,0.0772225984139884,0.179258397327441
"Snord87",5.71276982299668,-1.20409567203019,0.888858090984448,-1.35465456662109,0.175527639516037,0.331542698622741
"Tcf24",4.19447664081782,1.92508098117589,1.16987066614114,1.64555026200104,0.0998563865041156,0.218061756424705
"Cops5",5998.51109252113,0.0038112927931771,0.0529773717685872,0.0719419002102517,0.942648144873085,0.967831106662285
"Cspp1",875.970957339378,-0.118514453959885,0.0715747145701053,-1.65581455227186,0.0977593798576646,0.214763887291674
"Arfgef1",10227.0374122802,-0.139946899563719,0.0495426100057884,-2.82477849970697,0.0047313310898999,0.0183764169176696
"Ncoa2",3987.11391373947,0.0630844683176341,0.0498451666915914,1.26560853348046,0.20565326941942,0.371217867667404
"Tram1",11286.5657371459,-0.0202999570602219,0.0502659815597836,-0.403850803869776,0.686322434882581,0.812290787299974
"Lactb2",2362.11287111047,0.0526972880405646,0.0559446437567816,0.941954126469465,0.346216126662776,0.531621844917582
"Xkr9",2.85082416571959,-4.49615137602325,1.66428127705349,-2.70155738577039,0.00690155693616411,0.0253099001008997
"Eya1",9764.82291877303,0.0387947160556343,0.0388864473301982,0.997641047694972,0.318453449142211,0.502012324183751
"Gm51616",22.0881034473055,-1.42183374170257,0.550919256962938,-2.58083870500505,0.00985606192808615,0.0341831068765822
"Terf1",916.788839024111,0.0098657665434107,0.0728588009445774,0.135409400312742,0.892288192211534,0.941898596506402
"Rpl7",40676.6230819207,0.0563582389928673,0.0267492603043273,2.10690831640493,0.0351255276026771,0.0966002215525225
"Rdh10",274.38679127698,-0.59822021068287,0.130861660078978,-4.57139402267882,4.84490298974167e-06,3.87760799422516e-05
"Stau2",3046.11416562463,0.142841901898147,0.043989748283549,3.2471634294749,0.00116561436795504,0.0055011395566178
"Ube2w",1726.48854434502,0.0264664857349662,0.0638759138092985,0.414342185600379,0.678623523112847,0.806723356908768
"Eloc",3846.3156910522,-0.151001030877545,0.0573351763513569,-2.63365425009234,0.00844714569404435,0.0299943521744644
"Tmem70",3657.05947554085,0.0548320637488365,0.043950785968553,1.24757868466946,0.212185388416544,0.380026839024759
"Ly96",675.598384746721,-0.480796645410951,0.0817846188572238,-5.87881501594213,4.13213825943112e-09,5.22290599620245e-08
"Pkhd1",15.819095874606,-1.18610719906084,0.547779951014461,-2.16529866940954,0.0303648202082202,0.085828453539226
"Mcm3",8667.05742396692,0.12527165091086,0.0514674021511456,2.43399988487803,0.0149329998378701,0.0481220925333643
"Tram2",293.426685552675,-0.114879176635334,0.120196454564311,-0.955761773937084,0.339192604999122,0.52393463005284
"Tmem14a",129.927327900784,-0.0225852999435794,0.209755779124073,-0.107674267845655,0.914254082101787,0.954811173492774
